,ID,Isi_Tweet,Sentimen
854,1114325620,wadoh udh dr jaman presiden megawati rt dramersexy nunggu kabar luis figo pindah barce madrid,0
855,1978880638,calon presiden prabowo dijegal koruptor berita kabar,-1
856,-80207612,rt ephaprasdhika wadoh udh dr jaman presiden megawati rt dramersexy nunggu kabar luis figo pindah,0
857,2065745501,calon presiden prabowo dijegal koruptor,-1
858,909539899,calon presiden prabowo dijegal koruptor,-1
859,2065745501,calon presiden prabowo dijegal koruptor,-1
860,313195168,calon presiden prabowo dijegal koruptor,-1
861,1810744741,rt tuitindonesia tuitindonesia calon presiden prabowo dijegal koruptor indonesia tuit,-1
862,450718964,capres dahlan iskan blusukan pasar sumut angkat pete atapmiring galihkusuma mandrygary bangadlin lellykustiandi,0
863,-1014082827,capres dahlan iskan blusukan pasar sumut angkat pete masbedjo wirosables helmikamaruddin,0
864,-1416425193,cari muka capres dahlan iskan blusukan masbedjo helmikamaruddin,0
865,1829660266,rt capres dahlan iskan blusukan pasar sumut angkat pete masbedjo wirosables,0
866,276695603,satriyo piningit adl pasangan capres jokowi prananda,0
867,443937955,sih habis nyapu ngamen capres dahlan helmihelmimoze herilatief wirosables helmikamaruddin,0
868,1143671732,bar ngamen trus parkir sih capres dahlan helmihelmimoze herilatief helmikamaruddin,0
869,581430560,rt wirosables bar ngamen trus parkir sih capres dahlan helmihelmimoze herilatief,0
870,-1788487888,geng jk pdip jk berkhianat presiden megawati mundur kabinet merapat mantan menko polkam sby,0
871,1372282740,rt geng jk pdip jk berkhianat presiden megawati mundur kabinet merapat mantan menko,0
872,-1923271080,deklarasi capres tingkatkan keterpilihan hanura deklarasi pasangan calon presiden capres partai hanura,1
873,-1650896387,rt politikhangat deklarasi capres tingkatkan keterpilihan hanura deklarasi pasangan calon presiden capres partai hanura,1
874,2131417359,rt politikhangat deklarasi capres tingkatkan keterpilihan hanura deklarasi pasangan calon presiden capres partai hanura,1
875,151523499,rt politikhangat deklarasi capres tingkatkan keterpilihan hanura deklarasi pasangan calon presiden capres partai hanura,1
876,2132414354,rt politikhangat deklarasi capres tingkatkan keterpilihan hanura deklarasi pasangan calon presiden capres partai hanura,1
877,828978834,rt politikhangat deklarasi capres tingkatkan keterpilihan hanura deklarasi pasangan calon presiden capres partai hanura,1
878,2058526880,rt politikhangat deklarasi capres tingkatkan keterpilihan hanura deklarasi pasangan calon presiden capres partai hanura,1
879,2128907964,pesmabaumm dibuka kapolda jawa timur irjen pol unggung cahyono stadium general mantan wakil presiden jusuf kalla,0
880,227311620,hasil pencarian google tokoh capres dahlan iskan menempati angka tertinggi jt dahlaniskannote,1
881,-461765400,rt anabafifi hasil pencarian google tokoh capres dahlan iskan menempati angka tertinggi jt dahlanisk,1
882,-2072361451,survey ines capres prabowo ungguli jokowi satriopanilih kodratarief,0
883,-61128435,survey ines capres prabowo ungguli jokowi kissmiyanto papapras,0
884,-458650341,survey ines capres prabowo ungguli jokowi kuntoyotoyo masbedjo,0
885,-757896796,survey ines capres prabowo ungguli jokowi santiyustika caszt lhakimr randenjoe kalongmbengi,0
886,-372655511,rt survey ines capres prabowo ungguli jokowi kuntoyotoyo masbedjo,0
887,-250115675,wuihhh seirus cuyyy rt azirmaop selamat kpda muhajiraja yg terpilih sbg ketua tim khusus pemenangan capres prabowo aceh,0
888,1973463900,rt azirmaop selamat kpda muhajiraja yg terpilih sbg ketua tim khusus pemenangan capres prabowo aceh,0
889,-1555612196,capres mahfud md jakartabytrain sayangnya mk menolak pengujian penghinaan kuhp uu ite benhan,0
890,1177061391,rt anabafifi hsl pencarian google tokoh capres dahlan iskan tempati angka tertinggi jt demiindonesia,1
891,1221633042,yusril presiden mahfud wakil berunding ajalah yg,0
892,-1424527123,rt rt anabafifi hsl pencarian google tokoh capres dahlan iskan tempati angka tertinggi jt,1
893,-2049988820,rt rt anabafifi hsl pencarian google tokoh capres dahlan iskan tempati angka tertinggi jt,1
894,-1386152186,lembaga survey ines capres prabowo unggul dr jokowi imaretina tearieeror caszt muhiddinmi,0
895,128766467,lembaga survey ines capres prabowo unggul dr jokowi mybesar mbahnyakorakora maswiin tohalmansur,0
896,-826824838,lembaga survey ines capres prabowo unggul dr jokowi papapras chandratjhen,0
897,1825368208,lembaga survey ines capres prabowo unggul dr jokowi wirosables margiemdl,0
898,1559845578,ines monica lembaga survey ines capres prabowo unggul dr jokow mybesar mbahnyakorakora tohalmansur,-1
899,-948975273,rt lembaga survey ines capres prabowo unggul dr jokowi wirosables,0
900,1398642280,yg disurvey kta garinda ya aja menang lembaga survey ines capres prabowo unggul dr jokowi,-1
901,329000531,tuitsemarang maju presiden mahfud md tunggu keputusan pkb pasca pileg semarang tuit,0
902,1103007924,tuitindonesia maju presiden mahfud md tunggu keputusan pkb pasca pileg indonesia tuit,0
903,1032232353,rt lembaga survey ines capres prabowo unggul dr jokowi mybesar mbahnyakorakora maswiin tohalmansur,0
904,524213351,rt lembaga survey ines capres prabowo unggul dr jokowi papapras chandratjhen,0
905,1359515337,rt kodratarief yg disurvey kta garinda ya aja menang lembaga survey ines capres prabowo unggul dr jokowi,-1
906,-1529764299,rt maswiin ines monica lembaga survey ines capres prabowo unggul dr jokow mybesar mbahnyakorakora tohalmansur,-1
907,23856139,rekor prtama joonnn bututrock edyann rt kotasmg beritasmg maju presiden mahfud md,0
908,-26010007,jokowie ga dilarang nyaloni presiden prabowo yg melarang maaaassss takut kegusur yaaaa,-1
909,785157809,maju presiden mahfud md tunggu keputusan pkb pasca pileg,0
910,-1741443389,rt lembaga survey ines capres prabowo unggul dr jokowi imaretina tearieeror caszt muhiddinmi,0
911,-1301862729,pake metode acak nich lembaga survey ines capres prabowo unggul dr jokowi cc,-1
912,505766275,rt pake metode acak nich lembaga survey ines capres prabowo unggul dr jokowi cc,-1
913,1557851499,rt pake metode acak nich lembaga survey ines capres prabowo unggul dr jokowi cc,-1
914,756905264,rt pake metode acak nich lembaga survey ines capres prabowo unggul dr jokowi cc,-1
915,-1909025064,rt pake metode acak nich lembaga survey ines capres prabowo unggul dr jokowi cc,-1
916,890121898,survey inul pake metode acak nich survey ines capres prabowo unggul dr jokowi,-1
917,2084185654,rt pake metode acak nich lembaga survey ines capres prabowo unggul dr jokowi cc,-1
918,226514952,rt pake metode acak nich lembaga survey ines capres prabowo unggul dr jokowi cc,-1
919,1721455372,lol rt pake metode acak nich lembaga survey ines capres prabowo unggul dr jokowi,-1
920,472118978,parpol koalisi yg kompak korupsinya beli pesawat presiden jk bsa sewa garuda ind harunburniat sbyudhoyono,0
921,-417155994,rt paringwaluyo lol rt pake metode acak nich lembaga survey ines capres prabowo unggul,-1
922,1173168114,rt paringwaluyo lol rt pake metode acak nich lembaga survey ines capres prabowo unggul,-1
923,-1064267926,kepedean deh radioelshinta mantan wakil presiden jusuf kalla mengaku hambatan serius duet jokowi,-1
924,-134929597,besok mantan wakil presiden jusuf kalla umm pembukaan pesmaba salah tokoh favoritku,1
925,-192463641,jokowi mmg bagus tp blm ckup bgus jdi capres prabowo g bagus jg lbih dukung jusuf kalla ngecapres,0
926,-936673438,capres gita wirjawan cawapres prabowo lucu capres dahlan iskan cawapres ani yudhoyono piye pokoke jokowi,0
927,-2128243,rt blontankpoer capres gita wirjawan cawapres prabowo lucu capres dahlan iskan cawapres ani yudhoyono piye,0
928,1896920893,yoi blontankpoer capres gita wirjawan cawapres prabowo capres dahlan iskan cawapres ani yudhoyono piye pokoke jokowi,0
929,462289845,rt trisnoss yoi blontankpoer capres gita wirjawan cawapres prabowo capres dahlan iskan cawapres ani yudhoyono piye,0
930,256495002,demo tolak missworld bawa spanduk capres wiranto piye jal,-1
931,-95954073,rt budifrans demo tolak missworld bawa spanduk capres wiranto piye jal,-1
932,-689149196,rt budifrans demo tolak missworld bawa spanduk capres wiranto piye jal,-1
933,-820572878,rt budifrans demo tolak missworld bawa spanduk capres wiranto piye jal,-1
934,1818681598,spanduk capres wiranto ht hanura sudh terbesebar kota alloh tinggal menunggu tuk capres,0
935,-1242192914,rt nurbugis spanduk capres wiranto ht hanura sudh terbesebar kota alloh tinggal menunggu tuk capres,0
936,1201539731,jd kmaren fpi demo mnc nolak capres tanoe tp dg maksud menciptakan simpati org thdp psgn tsb,-1
937,-1844163426,rt warungsego jd kmaren fpi demo mnc nolak capres tanoe tp dg maksud menciptakan simpati org thdp psgn tsb,-1
938,1508738953,rt warungsego jd kmaren fpi demo mnc nolak capres tanoe tp dg maksud menciptakan simpati org thdp psgn tsb,-1
939,-688726684,rt warungsego jd kmaren fpi demo mnc nolak capres tanoe tp dg maksud menciptakan simpati org thdp psgn tsb,-1
940,920851303,rt warungsego jd kmaren fpi demo mnc nolak capres tanoe tp dg maksud menciptakan simpati org thdp psgn tsb,-1
941,2096648907,capres mahfud md cawapres jokowi dijamin makmur,1
942,1186283632,rt warungsego jd kmaren fpi demo mnc nolak capres tanoe tp dg maksud menciptakan simpati org thdp psgn tsb,-1
943,-519710005,rt umminfo pesmabaumm dibuka kapolda jawa timur irjen pol unggung cahyono stadium general mantan wakil presiden,0
944,1434102291,pesmaba umm mantan presiden jusuf kalla,0
945,1593522312,cium tangan mantan wakil presiden jk kereeen,1
946,-2051935263,rt yg jd presiden prabowo mega arah politik kebijakan mudah diamati yg jd jokowi,0
947,-679563309,orasi ilmiah capres mahfud md hehe,0
948,-2014957765,partaisocmed fui kemaren demo tolak miss world tp poster yg dibawa pasangan capres lha begimana,-1
949,89953012,rt forzafauzan partaisocmed fui kemaren demo tolak miss world tp poster yg dibawa pasangan capres lha begimana,-1
950,1212009645,rt forzafauzan partaisocmed fui kemaren demo tolak miss world tp poster yg dibawa pasangan capres lha begimana,-1
951,489989698,rt forzafauzan partaisocmed fui kemaren demo tolak miss world tp poster yg dibawa pasangan capres lha begimana,-1
952,-289466917,keishakeca missworld mnc harry tanoe bos mnc harry tanoe pasangan capres wiranto hanura fpi pam swakarsa bentukan wiranto,0
953,202025777,rt pancasyah keishakeca missworld mnc harry tanoe bos mnc harry tanoe pasangan capres wiranto hanura fpi pam swakarsa,0
954,1123770041,rt rt anabafifi hsl pencarian google tokoh capres dahlan iskan tempati angka tertinggi jt,1
955,-1433786466,tengkuazimah presiden jk masuk kelah jk dok,0
956,1884898678,parhat jd mentri ap mas rt presiden jokowi wapres dahlan iskan menhan serda ucok mendagri ahok kabinetkabinetan,0
957,-233610301,ideal presiden jokowi wapres dahlan iskan menhan serda ucok mendagri ahok kabinetidaman,1
958,-1808093701,rt mamipopz ideal presiden jokowi wapres dahlan iskan menhan serda ucok mendagri ahok kabinetidaman,1
959,1133538732,menkungkum rt christtoro farhatlaw jd mentri ap mas rt presiden jokowi wapres dahlan iskan menhan serda ucok mendagri ahok,0
960,2028781860,capres jokowi mikir â berita kabar,0
961,2002989315,dahlan iskan presiden dahlan berambisi indonesia mengalahkan perekonomian meksiko,0
962,1462570660,tuitindonesia capres jokowi mikir â indonesia tuit,0
963,-1305669894,rt beritakabar capres jokowi mikir â berita kabar,0
964,-1774425953,capres jokowi mikir â jakarta gubernur dki jakarta joko widodo mendesak,0
965,1894509325,jokowi presiden prabowo ga lucuk ember,0
966,-1261665503,dpd pdip sumatera kalimtn celebes papua dukung capres jokowi jawa belon ekabees zainulhamzan,1
967,1333675972,dpd pdip sumatera kalimtn celebes papua dukung capres jokowi jawa belon sunarwidjaja dewalampung,1
968,1263010283,dpd pdip sumatera kalimtn celebes papua dukung capres jokowi jawa belon masbedjo cienhua mbahplayboy kodratarief,1
969,-1497641399,dpd pdip sumatera kalimantan celebes papua dukung capres jokowi jawa belon kalamanaya,1
970,1858470236,capres jokowi yg gencar zionis barat,-1
971,-404937866,followradiopepatah followradiopepatah rekomendasi dpd capres jokowi deklarasi januari followradiopepatah followradiopepatah,1
972,966591651,followradiopepatah followradiopepatah rekomendasi dpd capres jokowi deklarasi januari followradiopepatah followradiopepatah,1
973,2013134656,followradiopepatah followradiopepatah rekomendasi dpd capres jokowi deklarasi januari followradiopepatah followradiopepatah,1
974,564827505,followradiopepatah rekomendasi dpd capres jokowi deklarasi januari followradiopepatah followradiopepatah,1
975,870811237,followradiopepatah rekomendasi dpd capres jokowi deklarasi januari otoritas mega followradiopepatah,1
976,-147469647,rt jendral masuk putaran pemilihan wiranto vs prabowo jendralajaib,0
977,-429400697,tuitindonesia rekomendasi dpd capres jokowi deklarasi januari otoritas mega indonesia tuit,1
978,503897156,emg liefazamrf kalo jokowi capres udah membohongi jakarta detikcom rekomendasi dpd capres jokowi deklarasi januari,-1
979,-718005126,presiden jokowi wakil risma guetanyayuk calon presiden pilihan lo nassami,0
980,-1398609054,yg presiden megawati wakilnye jokowi si ahok ga tau kmn rt kalo jokowi presiden kasian orang jakarte dipimpin ahok,0
981,-1817973764,tuitindonesia umumkan capres megawati tunggu momentum indonesia tuit,0
982,1772710936,rt tuitjakarta tuitjakarta umumkan capres megawati tunggu momentum jakarta tuit,0
983,134591276,dukung capres jokowi prabowo arb surya paloh dukung capres pah mahfud md aja kalo dukung beib surveycapres,1
984,-1479799546,rakyat dr sbang smpai merauke menunggu capres jokowi kn sblum pileg biar suara pileg bs tercpai harapn rkyat sma jokowi,1
985,-1291379418,capres jokowi butuh wakil yg loyal tdk nakal curang,1
986,-371587473,tuitsemarang umumkan capres megawati tunggu momentum semarang tuit,0
987,1338925414,hut pdip yg utk mengumumkan capres jokowi dgn dkmn menambah suara pdip dlm pileg jokowi,1
988,-1469464665,umumkan capres megawati tunggu momentum,0
989,-1813358463,rt wartaterupdate umumkan capres megawati tunggu momentum,0
990,368197656,survey lipi capres menempati urutan teratas capres jujur,1
991,1740603556,rt lekoons survey lipi capres menempati urutan teratas capres jujur,1
992,2126992647,njeh pemimpin menderita menikmati,1
993,-1834682321,rt njeh pemimpin menderita menikmati,1
994,-736216907,mas suara bs dr sabang smpai merauke yg capres jokowi angka golput bs brkurang,1
995,2016828661,ndak mikir ndak mikir ndak mikir capres jumpalitan ngurus jakarta,-1
996,-1530978246,capres jokowi suara bs klau jokowi tdk capres kn bnyak milih yg golput jokowi dri soekarno,1
997,-1914467863,rt harrypvdio ndak mikir ndak mikir ndak mikir capres jumpalitan ngurus jakarta,-1
998,1748590316,rt harrypvdio ndak mikir ndak mikir ndak mikir capres jumpalitan ngurus jakarta,-1
999,346677751,rt harrypvdio ndak mikir ndak mikir ndak mikir capres jumpalitan ngurus jakarta,-1
1000,524400041,dahlan iskan bingung jurnalis dukung capres media masanya dongkrak polularitas capres jokowi,0
1001,455223719,capres wiranto cuci mata bali missworld,0
1002,1315442737,rt capres wiranto lg nusa duduk cieee,0
1003,1025443674,kl jk jusuf kalla bategunong jk jd presiden jokowi wakil cocokrt serambinews pdip aceh usulkan jokowi j,0
1004,-994498092,melototi putri putri cantik rt capres wiranto lg nusa duduk cieee,0
1005,1797346338,miss world opening show artis rcti nonton ketinggalan capres wiranto berita kabar,0
1006,-1597023454,selo dag selo capres wiranto n pasanganyo nongol teros tv,0
1007,-1871290152,terpesona dg kerukunan capres wiranto ht pda opening miss world indonesia,1
1008,-1308980822,wiranto dtg lbh dibanding ht ht lbh byk kesorot tv dibsnding wiranto yg capres wiranto ht ya ngintilwae,0
1009,530993379,calon presiden wiranto wapres harry tanoe duduk persen nih,-1
1010,-1226228723,republikaonline wacana capres jokowi saingi ekspose presiden sby beda kharisma,0
1011,-675380939,rt thhadad calon presiden wiranto wapres harry tanoe duduk persen nih,-1
